headline,snippet,web_url,lead_paragraph
"{u'main': u'Uncertainty of New Canada Government Seen Weighing on C$, Energy Sector', u'print_headline': u'Uncertainty of New Canada Government Seen Weighing on C$, Energy Sector'}",The election of the first Liberal Canadian government in nearly a decade will likely weigh on the country's currency and energy stocks on Tuesday as investors take a cautious approach to the party and its untested prime minister....,https://www.nytimes.com/reuters/2015/10/20/world/americas/20reuters-canada-election-markets.html,The election of the first Liberal Canadian government in nearly a decade will likely weigh on the country's currency and energy stocks on Tuesday as investors take a cautious approach to the party and its untested prime minister.
{u'main': u'CANADA RECEPTIVE ON ATOMIC POLICY; Gen. McNaughton Is Not Sure That Veto Power of U.N. Conflicts With Control'},"When the United Nations solves the problem of international control of atomic energy, the success of the United Nations will be underwritten, Gen. A.G.L. McNaughton, Canadian delegate to the United Nations Commission or Control of Atomic Energy, p...",https://query.nytimes.com/gst/abstract.html?res=980CE0DC1538E133A25750C1A9609C946793D6CF,"When the United Nations solves the problem of international control of atomic energy, the success of the United Nations will be underwritten, Gen. A.G.L. McNaughton, Canadian delegate to the United Nations Commission or Control of Atomic Energy, predicted here yesterday."
"{u'main': u'FOUR NATIONS SIGN ATOM-DATA PACT; Canada, Belgium, Britain, U. S. in Nonmilitary Accord -- Defense Plan Approved'}","WASHINGTON, June 15 -- The United States agreed today to an exchange of data on atoms-for-peace in agreements signed with Belgium, the United Kingdom and Canada....",https://query.nytimes.com/gst/abstract.html?res=9A04EED6133AE53BBC4E52DFB066838E649EDE,"WASHINGTON, June 15 -- The United States agreed today to an exchange of data on atoms-for-peace in agreements signed with Belgium, the United Kingdom and Canada."
{u'main': u'Canada Acts to Bar Illegal Deals by Agencies Abroad'},"OTTAWA, Dec. 17 The Government has issued new guidelines for overseas dealings by Canada's 43 publicly owned crown corporations to prevent any illegal practices. The action follows an investigation into mysterious payments to promote the sale of n...",https://query.nytimes.com/gst/abstract.html?res=9D06E4D7113AE03BBC4052DFB467838D669EDE,"OTTAWA, Dec. 17 The Government has issued new guidelines for overseas dealings by Canada's 43 publicly owned crown corporations to prevent any illegal practices. The action follows an investigation into mysterious payments to promote the sale of nuclear reactors abroad."
"{u'main': u""CANADA IS STILL GOOD TO U.S. INVESTORS Letter: On Trudeau's Energy Program""}","To the Editor:    In your Aug. 3 editorial ''The Chill From Dear Canada'' you took a welcome moderate stance. Even so, the statement that ''Mr. Trudeau aims to unite the country against a common enemy'' (implicitly the United States) is an assumpt...",https://www.nytimes.com/1981/08/22/opinion/l-canada-is-still-good-to-us-investors-letter-on-trudeau-s-energy-program-242909.html,"To the Editor: In your Aug. 3 editorial ''The Chill From Dear Canada'' you took a welcome moderate stance. Even so, the statement that ''Mr. Trudeau aims to unite the country against a common enemy'' (implicitly the United States) is an assumption that it may not be necessary to make. Actions that we may read spontaneously as anti-American may, when placed within Canada's political and historical context, appear moderate and possibly even justifiable. For international business, that context is currently shaped by two factors: the facts on foreign ownership and the public perception of it."
{u'main': u'Radiation Rise in Canada After U.S. Test Is Studied'},"WASHINGTON, Jan. 9 -- The State Department is investigating reports by technicians of radioactive fallout over Canada, apparently released by a United States nuclear test last month, to see whether there had been an inadvertent violation of the 19...",https://query.nytimes.com/gst/abstract.html?res=9500E7D8173AE134BC4852DFB7668382679EDE,"WASHINGTON, Jan. 9 -- The State Department is investigating reports by technicians of radioactive fallout over Canada, apparently released by a United States nuclear test last month, to see whether there had been an inadvertent violation of the 1963 treaty limiting nuclear testing."
{u'main': u'PRESIDENT LAUDS NEW ATOM PACTS; Tells Congress Agreements With Britain and Canada Advance Defense Efforts'},"WASHINGTON, June 20 -- President Eisenhower told Congress today that agreements to share information on atomic weapons with Britain and Canada would ""contribute greatly to the mutual defense efforts.""...",https://query.nytimes.com/gst/abstract.html?res=9401E5DF1031E73BBC4951DFB066838E649EDE,"WASHINGTON, June 20 -- President Eisenhower told Congress today that agreements to share information on atomic weapons with Britain and Canada would ""contribute greatly to the mutual defense efforts."""
{u'main': u'Canada Is Expected To Resume Sending Uranium to Europe; Ban on Euratom Members'},"OTTAWA, July 12--Chancellor Helmut Schmidt of West Germany said today that he and Prime Minister Pierre Elliott Trudeau had reached agreement on an arrangement for temporarily lifting a Canadian embargo on supplying Western European countries with...",https://query.nytimes.com/gst/abstract.html?res=9C01E1DB173BE133A25750C1A9619C946690D6CF,"OTTAWA, July 12--Chancellor Helmut Schmidt of West Germany said today that he and Prime Minister Pierre Elliott Trudeau had reached agreement on an arrangement for temporarily lifting a Canadian embargo on supplying Western European countries with uranium ore."
{u'main': u'World Business Briefing | Americas: Canada: Power Stations Acquired'},"Shell Generating and Bechtel Enterprises Energy agreed to sell 10 electrical power generating stations to the Toronto-based Ontario Teachers' Pension Plan and A.I.G. Highstar Capital II, an equity fund led by the A.I.G. Global Investment Group, pa...",https://query.nytimes.com/gst/fullpage.html?res=9A01E5DA1631F933A15757C0A9639C8B63,"Shell Generating and Bechtel Enterprises Energy agreed to sell 10 electrical power generating stations to the Toronto-based Ontario Teachers' Pension Plan and A.I.G. Highstar Capital II, an equity fund led by the A.I.G. Global Investment Group, part of American International Group. The $1.7 billion transaction includes generating stations that produce about 5,500 megawatts of electricity in Mexico, China, Australia, Britain and the Netherlands. The plants are currently held by a partnership known as InterGen that is 68 percent owned by Shell Generating, a unit of the Royal Dutch/Shell Group. InterGen said it would retain ownership of its power plants in the United States, Colombia and Turkey ''pending further review.'' It added that those operations would be reorganized. Ian Austen (NYT)"
{u'main': u'CANADA AND U.S. GET ENERGY PLEA; Studies Urged on Forming Stronger Power Ties to Bar Future Blackouts UDALL BACKS EXPANSION Abandonment of Links Is Shunned -- Joint Policy on Pooling Proposed CANADA AND U.S. GET ENERGY PLEA'},"TORONTO, Nov. 25 -- Frequent reference is made these days to a suggested North American energy program. Such a project envisions joint planning for the development and integration of the electric power, petroleum, coal and nuclear resources of the...",https://query.nytimes.com/gst/abstract.html?res=9B00E4DC143EE03ABC4E51DFB767838E679EDE,"TORONTO, Nov. 25 -- Frequent reference is made these days to a suggested North American energy program. Such a project envisions joint planning for the development and integration of the electric power, petroleum, coal and nuclear resources of the United States and Canada."
"{u'main': u'Energy Talks in Canada Break Off, Posing Crisis on Constitution Issue; Trudeau and Alberta Chief at Impasse Over Sharing Oil and Gas Revenues Provincial Action Possible Canadian Energy Talks Break Off Support From Other Provinces'}","OTTAWA, July 25--Canada faced a new political crisis today when Prime Minister Pierre Elliott Trudeau and Premier Peter Lougheed of Alberta broke off two days of talks without agreeing on how to share the benefits of domestic oil and gas productio...",https://query.nytimes.com/gst/abstract.html?res=9E03E5D61F3EE732A25755C2A9619C94619FD6CF,"OTTAWA, July 25--Canada faced a new political crisis today when Prime Minister Pierre Elliott Trudeau and Premier Peter Lougheed of Alberta broke off two days of talks without agreeing on how to share the benefits of domestic oil and gas production."
{u'main': u'CANADA TO INCREASE GAS PRICES FOR U.S.; Domestic Fuel Rises Also Planned to Spur Canadian Energy Hunt'},"OTTAWA, June 23 Canadians will pay more for gasoline and heating oil, and Canadian natural gas will be more costly for American consumers, as a result of a series of price increases announced today....",https://query.nytimes.com/gst/abstract.html?res=9E02E6D9143BE036A05757C2A9609C946690D6CF,"OTTAWA, June 23 Canadians will pay more for gasoline and heating oil, and Canadian natural gas will be more costly for American consumers, as a result of a series of price increases announced today."
{u'main': u'CONFIDENCE STIRS AT ENERGY TALKS; Participants Feel Resumed U.S.-Canada Negotiations Will Expand Oil Sales NATIONALISM A FACTOR Demand for Fuel Is Growing In This Country Western Provinces Seek Market CONFIDENCE STIRS AT ENERGY TALKS'},"TORONTO, Sept. 20 Participants in the recently resumed Canadian-American energy negotiations are quietly confident that, despite considerable opposition within Canada, the talks will lead to a permanent increase in Canadian oil and natural gas sal...",https://query.nytimes.com/gst/abstract.html?res=9D04EED81038EE34BC4951DFBF66838B669EDE,"TORONTO, Sept. 20 Participants in the recently resumed Canadian-American energy negotiations are quietly confident that, despite considerable opposition within Canada, the talks will lead to a permanent increase in Canadian oil and natural gas sales south of the border."
"{u'main': u""CANADA ANNOUNCES NEW ENERGY POLICY; Plan Hits Hard at Foreign-Owned Industry and Western Areas Provincial Interests Overriden CANADA ANNOUNCES NEW ENERGY POLICY Pledge to Reduce Deficit Price Increases Called 'Fair'""}","OTTAWA, Oct. 28--The Canadian Government tonight announced longrange tax and energy policies that hit hard at the largely foreign-owned oil and ......",https://query.nytimes.com/gst/abstract.html?res=9901E0DA163AE732A2575AC2A9669D94619FD6CF,"OTTAWA, Oct. 28--The Canadian Government tonight announced longrange tax and energy policies that hit hard at the largely foreign-owned oil and ..."
"{u'main': u'CANADA PROPOSES MORE ATOM CURBS; U.N. Speech Calls for-World ""Supervision of All Peaceful Uses of Nuclear Energy'}","Canada, a major supplier of nuclear materials and technology for peaceful uses, called here today for tighter international controls on nuclear materials.' Allan J. MacEachen, Canada's Secretary of State for External Affairs, proposed in the Gener...",https://query.nytimes.com/gst/abstract.html?res=9C01E5DF1F3DE13ABC4E51DFBF66838F669EDE,"Canada, a major supplier of nuclear materials and technology for peaceful uses, called here today for tighter international controls on nuclear materials.' Allan J. MacEachen, Canada's Secretary of State for External Affairs, proposed in the General"
{u'main': u'Sun Unit Calls Canada Energy Plan Unfair; Cites Mandated Income Cut on Tar Sands Oil Covering Expansion Costs'},"TORONTO, Oct. 30--The Sun Company's Canadian oil subsidiary, Suncor, charged today that the Canadian Government's new energy policy singled out Suncor for ""the worst kind of discrimination.""...",https://query.nytimes.com/gst/abstract.html?res=9D02E0DE1F31E432A25752C3A9669D94619FD6CF,"TORONTO, Oct. 30--The Sun Company's Canadian oil subsidiary, Suncor, charged today that the Canadian Government's new energy policy singled out Suncor for ""the worst kind of discrimination."""
"{u'main': u'Canada Appraises Future of Energy; Canada Charts Rise in Exports Of Oil and Gas to U.S. by 1990', u'kicker': u'2'}","TORONTO, Nov. 23 -- Increases of eightfold in Canada's exports of oil to the United States and of tenfold for natural gas are projected by the National Energy Board in a new study of the energy outlook to 1990....",https://query.nytimes.com/gst/abstract.html?res=9B0CE7D7153DEF34BC4C51DFB7678382679EDE,"TORONTO, Nov. 23 -- Increases of eightfold in Canada's exports of oil to the United States and of tenfold for natural gas are projected by the National Energy Board in a new study of the energy outlook to 1990."
"{u'main': u'TURBINE INSTALLATION EXTENSIVE IN CANADA; Amounted to 398,000 Horsepower Last Year, With Widespread Use of Electrical Energy.'}","New turbine installations in Canada last year amounted to 398,000 horsepower, according to the monthly letter of the Royal Bank of Canada, including the 90,000-horsepower development on the Lievre River by......",https://query.nytimes.com/gst/abstract.html?res=9D0CEEDC163BE03ABC4C53DFB166838A629EDE,"New turbine installations in Canada last year amounted to 398,000 horsepower, according to the monthly letter of the Royal Bank of Canada, including the 90,000-horsepower development on the Lievre River by..."
{u'main': u'Corporation Affairs; Northwest Pipeline Gets Canada Aid in Gas Plan G.E. Group in Front On South Africa Job B.C. Sugar Refinery Entering Fuel Field Pullman Backlog Put at $3 Billion A.T.&T. Registers Share Offering UV Unit in Coal Deal Utility Adds Shares Gap Stores Stock'},"3 Canadian cos agree to build $1.7-billion, 741-mile Canadian link for pipeline that Northwest Pipeline has proposed for bringing Alaskan gas to lower 48 states (S)...",https://query.nytimes.com/gst/abstract.html?res=9B03EFDF163FE334BC4851DFB366838D669EDE,
{u'main': u'CANADA ABANDONS MILITARY JET PLAN; Ends 400 Million Project for Arrow Interceptors in View of Missile Gains'},"OTTAWA, Feb. 20 -- A gradual shift from manned interceptors to missiles with nuclear warheads for the defense of Canada and the North American continent was indicated today by Prime Minister John Diefenbaker....",https://query.nytimes.com/gst/abstract.html?res=980CEFDD113FE53BBC4951DFB4668382649EDE,"OTTAWA, Feb. 20 -- A gradual shift from manned interceptors to missiles with nuclear warheads for the defense of Canada and the North American continent was indicated today by Prime Minister John Diefenbaker."
{u'main': u'CANADA INVITED TO TEST; Observers May Attend Atom Explosion Scheduled by U. S.'},"OTTAWA, April 25 (Canadian Press) -- For the first time since 1946, Canada has been invited to send observers to an American atomic explosion, Paul Martin, Health Minister, disclosed today....",https://query.nytimes.com/gst/abstract.html?res=9406E4DC173AE23BBC4E51DFB2668389649EDE,"OTTAWA, April 25 (Canadian Press) -- For the first time since 1946, Canada has been invited to send observers to an American atomic explosion, Paul Martin, Health Minister, disclosed today."
{u'main': u'COMPANY NEWS; Charter Settles Oil Debt With Iran G.P.U. to Purchase Power From Canada Santa Fe Railway Orders Equipment Saudi Utility Orders Turbines From G.E. Turbine Bid Pressed By Westinghouse Fuqua Reports Favorable Ruling Studebaker Gives No Merger Statement Nickless and Loomis Approve Merger'},Proposed merger into Mayne Nickless Ltd approved by directors of both companies (S)...,https://query.nytimes.com/gst/abstract.html?res=9E0DE0DA1738E432A25753C1A9619C946890D6CF,
{u'main': u'CANADA AND U.S. PRESS OIL TALKS; Ottawa Hints It May Slow Deliveries to Midwest'},"OTTAWA, Feb. 15 Canada and the United States are deeply immersed in negotiations over oil and natural gas and Canada hopes to announce results within weeks, the Minister of Energy, Mines and Resources has disclosed....",https://query.nytimes.com/gst/abstract.html?res=9E03EFDC1F39EE34BC4E52DFB466838B669EDE,"OTTAWA, Feb. 15 Canada and the United States are deeply immersed in negotiations over oil and natural gas and Canada hopes to announce results within weeks, the Minister of Energy, Mines and Resources has disclosed."
{u'main': u'Hope of Canada Voiced For World Atomic Rule'},Canada hopes USSR atomic gains will spur accord...,https://query.nytimes.com/gst/abstract.html?res=9B07EFDB1E3EE03BBC4C51DFBF668382659EDE,
"{u'main': u'ATTLEE TO PROPOSE VESTING ATOM DATA INSECURITY COUNCIL; British Ready to Compromise With U.S. on Method of Giving Secrets to UNO BIG 5 MAY BE CUSTODIAN Truman Says London, Canada Possess as Much Knowledge of Bomb as We Do ATTLEE TO PROPOSE UNO GET ATOM BOMB British Think U.S. Holds Back'}","LONDON, Oct. 31--Prime Minister Attlee will propose on behalf of Britain that the secret of the atomic bomb be turned over to the Security Council of the United Nations Organization, it was reliably reported today....",https://query.nytimes.com/gst/abstract.html?res=9F07E3D8163AEE3BBC4953DFB767838E659EDE,"LONDON, Oct. 31--Prime Minister Attlee will propose on behalf of Britain that the secret of the atomic bomb be turned over to the Security Council of the United Nations Organization, it was reliably reported today."
{u'main': u'World Business Briefing | Americas: Canada: Lights Out for Inefficient Bulbs'},"Canada will ban inefficient light bulbs within five years, the natural resources minister, Gary Lunn, said. The decision follows a similar move by Australia and by Canada's most populous province, Ontario. Regulations for the ban, which will not b...",https://query.nytimes.com/gst/fullpage.html?res=9B01E7DB153EF935A15757C0A9619C8B63,"Canada will ban inefficient light bulbs within five years, the natural resources minister, Gary Lunn, said. The decision follows a similar move by Australia and by Canada's most populous province, Ontario. Regulations for the ban, which will not be available until later this year, will require bulbs to meet minimum efficiency standards. While that will remove traditional incandescent bulbs from store shelves, it may also affect other technologies, like bulbs filled with halogen gas. IAN AUSTEN"
"{u'main': u""CANADA RESENTS U.S. FUEL POLICY; Washington's Tactics Ignite Fires of Nationalism""}","OTTAWA, May 30 Persistent demands by the Nixon Administration that Canada negotiate a common policy for the use of North American energy sources oil, coat, gas, uranium and hydropower are meeting increasing resistance here. They are also causing a...",https://query.nytimes.com/gst/abstract.html?res=9E00E5D61130E236A05752C3A9639C946190D6CF,"OTTAWA, May 30 Persistent demands by the Nixon Administration that Canada negotiate a common policy for the use of North American energy sources oil, coat, gas, uranium and hydropower are meeting increasing resistance here. They are also causing a rare outburst of nationalism that Canadians normally hold in reserve."
{u'main': u'World Business Briefing | Americas: Canada: Lights Out for Inefficient Bulbs'},"Canada will ban inefficient light bulbs within five years, the natural resources minister, Gary Lunn, said. The decision follows a similar move by Australia and by Canada's most populous province, Ontario. Regulations for the ban, which will not b...",https://query.nytimes.com/gst/fullpage.html?res=9B01E7DB153EF935A15757C0A9619C8B63,"Canada will ban inefficient light bulbs within five years, the natural resources minister, Gary Lunn, said. The decision follows a similar move by Australia and by Canada's most populous province, Ontario. Regulations for the ban, which will not be available until later this year, will require bulbs to meet minimum efficiency standards. While that will remove traditional incandescent bulbs from store shelves, it may also affect other technologies, like bulbs filled with halogen gas. IAN AUSTEN"
"{u'main': u""World News Briefs; Canada Seizes U.S. Boats Fishing In Its 200-Mile Zone South Korean Opposition Ends Its 18-Day Protest India's Janata Party Outlines Campaign Platform Spanish Mayors Begin Sit-In To Protest Nuclear Plant""}",Mayors of 25 Spanish cities begin sit-in in Villanueva de la Serena to protest Government plans to build nuclear power plant at Valdecaballeros (S)...,https://query.nytimes.com/gst/abstract.html?res=9A04E0DA1339E732A2575AC2A96E9C946890D6CF,
{u'main': u'National News Briefs; Judge Allows Shipment of Plutonium to Canada'},"A federal judge cleared the way today for the shipment of plutonium from Los Alamos, N.M., to Canada by refusing to grant an injunction to groups that say the move is illegal.    The order from Judge Richard A. Enslen of United States District Cou...",https://www.nytimes.com/1999/12/18/us/national-news-briefs-judge-allows-shipment-of-plutonium-to-canada.html,"A federal judge cleared the way today for the shipment of plutonium from Los Alamos, N.M., to Canada by refusing to grant an injunction to groups that say the move is illegal. The order from Judge Richard A. Enslen of United States District Court in the western district of Michigan allows the Department of Energy to truck nine fuel rods to an experimental reactor in Chalk River, in southeastern Ontario. It was unclear when they would be moved."
{u'main': u'DULLES GIVES U. N. ATOM ENERGY PLAN FOR PEACEFUL USE; 4-Point Program for a World Agency to Start in 1955 Is Backed by Canada'},"UNITED NATIONS, N. Y., Sept. 23 -- Secretary of State Dulles expressed hope today that a new international agency to ""explore and develop the vast possibilities for the peaceful uses of atomic energy"" would be in operation next year....",https://query.nytimes.com/gst/abstract.html?res=9F00E2D6163DE53ABC4C51DFBF66838F649EDE,"UNITED NATIONS, N. Y., Sept. 23 -- Secretary of State Dulles expressed hope today that a new international agency to ""explore and develop the vast possibilities for the peaceful uses of atomic energy"" would be in operation next year."
{u'main': u'TRUMAN TELLS PLAN FOR 3-POWER TALKS ON ATOMIC PROGRAM; He Says Meetings With Britain and Canada Will Explore Ore and Data-Sharing Questions CONGRESS TO BE INFORMED President Declares Executive and Legislative Branches Must Agree on Wisest Policy TRUMAN TELLS PLAN FOR ATOMIC TALKS'},"WASHINGTON, July 28 -- President Truman announced today that the United States, Great Britain and Canada would hold exploratory talks on the questions of sharing atomic energy information and allocating supplies of uranium ore....",https://query.nytimes.com/gst/abstract.html?res=9C04E5D7123FE33BBC4151DFB1668382659EDE,"WASHINGTON, July 28 -- President Truman announced today that the United States, Great Britain and Canada would hold exploratory talks on the questions of sharing atomic energy information and allocating supplies of uranium ore."
{u'main': u'CANADA TO CONTINUE U.S. OIL SHIPMENTS; Canada Oil Threat Minor'},"Canada will not cut off oil exports to the United States even if advised to by Arab countries, Prime Minister Pierre Elliot Trudeau said yesterday....",https://query.nytimes.com/gst/abstract.html?res=9D00E4DA1731E63BBC4D52DFB7678388669EDE,"Canada will not cut off oil exports to the United States even if advised to by Arab countries, Prime Minister Pierre Elliot Trudeau said yesterday."
"{u'main': u'Canada Oil-Export Cuts Seen; Special to The New York Times Minister of Energy Sees Shipments to U.S. Dipping OIL-EXPORT CUTS BY CANADA SEEN', u'kicker': u'2'}","Donald S. MacDonald, Canada's Minister of Energy, Mines and Resources, predicted today that Canada would reduce its exports of crude oil to the United States in the next two years and prohibit massive American investment to extract oil from the ta...",https://query.nytimes.com/gst/abstract.html?res=9F06E2DC1031EF34BC4A53DFB466838F669EDE,"Donald S. MacDonald, Canada's Minister of Energy, Mines and Resources, predicted today that Canada would reduce its exports of crude oil to the United States in the next two years and prohibit massive American investment to extract oil from the tar sands of Alberta."
"{u'main': u'Canada Offers Vacations To Build Up War Energy; With Fewer Automobiles and Less Hurrying Visitors Derive Permanent Benefit From Quiet of Rivers, Lakes and Ocean'}",OTTAWA -- Canada is only a night trip by rail from New York and America's greatest center of population. But between the seething world of Broadway and the woods and lakes of Ontario and Quebec there is the difference between a battle and reposefu...,https://query.nytimes.com/gst/abstract.html?res=9F02E3D9153CE33BBC4852DFB3668389659EDE,OTTAWA -- Canada is only a night trip by rail from New York and America's greatest center of population. But between the seething world of Broadway and the woods and lakes of Ontario and Quebec there is the difference between a battle and reposeful sleep.
"{u'main': u'JOE CLARK ATTACKS DIVISIONS IN CANADA; In Talks With Provincial Premiers, He Tries to Be a Conciliator in Differences on Energy'}","TORONTO, Sept. 8--In a flurry of moves indicative of his emerging style of leadership, Canada's new Prime Minister, Joe Clark, started a series of talks this week with his country's powerful provincial premiers....",https://query.nytimes.com/gst/abstract.html?res=9F0DE1DB1F38E732A2575AC0A96F9C946890D6CF,"TORONTO, Sept. 8--In a flurry of moves indicative of his emerging style of leadership, Canada's new Prime Minister, Joe Clark, started a series of talks this week with his country's powerful provincial premiers."
{u'main': u'2.9% G.N.P. Rise Seen in Canada'},"Canadian real gross national product is expected to grow by 2.9 percent this year, compared with a onetenth of 1 percent rise in 1980, the Conference Board of Canada said today.   In its latest quarterly Canadian forecast, the business and economi...",https://www.nytimes.com/1981/04/03/business/2.9-gnp-rise-seen-in-canada.html,"Canadian real gross national product is expected to grow by 2.9 percent this year, compared with a onetenth of 1 percent rise in 1980, the Conference Board of Canada said today. In its latest quarterly Canadian forecast, the business and economic research organization said inflation was expected to be 11.6 percent in 1981, compared with 10.2 percent last year."
{u'main': u'Sidelights; Interest Rates in Canada UP'},"Interest rates in Canada are on the rise. Yesterday, the Bank of Canada's discount rate climbed to a near-record of 4.32 per cent, 0.29 point above last week's level and only 0.01 point below the record of 4.33 per cent set in August, 1957....",https://query.nytimes.com/gst/abstract.html?res=9E00E6DF1438EF3BBC4F51DFB4668382649EDE,"Interest rates in Canada are on the rise. Yesterday, the Bank of Canada's discount rate climbed to a near-record of 4.32 per cent, 0.29 point above last week's level and only 0.01 point below the record of 4.33 per cent set in August, 1957."
{u'main': u'Navy Said to Be Concerned By Sub Data Going to Canada'},"LEAD: The United States Navy remains concerned about the prospective transfer of nuclear-submarine technology to Canada, William L. Ball 3d, the nominee for secretary of the Nay, said today at his confirmation hearing....",https://www.nytimes.com/1988/03/22/world/navy-said-to-be-concerned-by-sub-data-going-to-canada.html,"LEAD: The United States Navy remains concerned about the prospective transfer of nuclear-submarine technology to Canada, William L. Ball 3d, the nominee for secretary of the Nay, said today at his confirmation hearing."
"{u'main': u""U.S. Ready to Raise Quota For Imports of Foreign Oil; A Substantial Increase Is Needed to Ease Nation's Growing Fuel Shortage -- Canada May Not Benefit U.S. SET TO RAISE OIL IMPORT QUOTA""}","WASHINGTON, April 30 -- To alleviate the country's intensifying shortage of fuels, the Nixon Administration is preparing to make a substantial increase in the import quota for foreign crude oil....",https://query.nytimes.com/gst/abstract.html?res=9C04E3D81E3EE63BBC4953DFB3668389669EDE,"WASHINGTON, April 30 -- To alleviate the country's intensifying shortage of fuels, the Nixon Administration is preparing to make a substantial increase in the import quota for foreign crude oil."
{u'main': u'Around the Nation; Boston Blacks Lose Suit On School Board Voting Largest Nonnuclear Blast Set Off at White Sands C.A.B. Weighs Full Ban On Airplane Smoking Marijuana Is Used in Test To Treat Glaucoma Noisemakers Used in Bid To Save Canada Geese'},"US explodes combination of ammonium nitrate and fuel oil at White Sands, NM, Missile Range, creating shock effects equivalent to 1-kiloton nuclear blast, in what mil describes as largest conventional nonnuclear explosion in history; aim is to test...",https://query.nytimes.com/gst/abstract.html?res=9505E5D8143EE334BC4F53DFB667838D669EDE,
"{u'main': u'CLOSE MONITORING IN U.S. AND CANADA', u'kicker': u'NUCLEAR DISASTER: THE CONSEQUENCES'}","The United States and Canada took steps yesterday to provide early warning of any increase in North American atmospheric radioactivity resulting from the Soviet nuclear accident.   In Washington, officials of the Environmental Protection Agency sa...",https://www.nytimes.com/1986/04/30/world/nuclear-disaster-the-consequences-close-monitoring-in-us-and-canada.html,"The United States and Canada took steps yesterday to provide early warning of any increase in North American atmospheric radioactivity resulting from the Soviet nuclear accident. In Washington, officials of the Environmental Protection Agency said it began checking its national network of radiation monitoring stations daily instead of the usual twice a week, In Canada, the Department of Health and Welfare has also begun daily monitoring instead of the usual weekly monitoring. Bliss Tracy, a spokesman, said, ''The fact that radiation was detected in Scandinavia would lead us to believe enough is there so that some will reach Canada.'' But he added that the level of contamination was not considered likely to rise high enough to warrant protective action."
{u'main': u'CANADA REAFFIRMS FUELS PLAN'},"The Government tonight reaffirmed its national energy program as ''a great Canadian undertaking,'' but added that the special measures being employed to achieve more Canadian ownership of the oil and gas companies would not be extended to other se...",https://www.nytimes.com/1981/11/13/business/canada-reaffirms-fuels-plan.html,"The Government tonight reaffirmed its national energy program as ''a great Canadian undertaking,'' but added that the special measures being employed to achieve more Canadian ownership of the oil and gas companies would not be extended to other sectors. The statement, in a document that accompanied the budget message to the House of Commons, appeared to extend an olive branch to American critics who have complained that Canadian foreign investment policies are restrictive. In a defeat for Canadian economic nationalists, some plans to strengthen the Foreign Investment Review Agency were indefinitely shelved."
{u'main': u'Mondale in Canada for Fuel Talks'},"OTTAWA, Jan. 17--Vice President Mondale began a two-day Canadian visit today with talks here on ways to enlarge the exchange of energy sources between the United States and Canada....",https://query.nytimes.com/gst/abstract.html?res=9F03E3DF113EE632A2575BC1A9679C946990D6CF,"OTTAWA, Jan. 17--Vice President Mondale began a two-day Canadian visit today with talks here on ways to enlarge the exchange of energy sources between the United States and Canada."
"{u'main': u""SEPARATISM GROWS IN WESTERN CANADA; Upsurge of Support Is a Measure of Discontent With Policies on Energy and Constitution Trudeau Acted on His Own 'Lunatic Fringe' Is Respectable Moved Called a Coup d'Etat""}","CALGARY, Alberta, Nov. 30--Every few nights in the booming cities and towns of oil-rich Alberta, citizens are turning out by the thousands to cheer the idea that Canada's four western provinces ought to separate and be independent....",https://query.nytimes.com/gst/abstract.html?res=9803EFD9173AE732A25752C0A9649D94619FD6CF,"CALGARY, Alberta, Nov. 30--Every few nights in the booming cities and towns of oil-rich Alberta, citizens are turning out by the thousands to cheer the idea that Canada's four western provinces ought to separate and be independent."
"{u'main': u'Briefs on Energy; Norway and Denmark Ease Curbs South Korea and Japan Sign Oil Accord Plot Charged in Propane Prices Station Fined $3,500 on Overcharging Canada Plans Oil Export Tax Cut Americans Using Less Electricity'}","Norway lifted all oil-saving restrictions today, and Denmark resumed normal fuel supplies to public transportation in the latest indications that the oil crisis is easing in Europe. The Dutch and the Swedes have ended hastily imposed gasoline rati...",https://query.nytimes.com/gst/abstract.html?res=9500E6D6153FEF34BC4950DFB766838F669EDE,"Norway lifted all oil-saving restrictions today, and Denmark resumed normal fuel supplies to public transportation in the latest indications that the oil crisis is easing in Europe. The Dutch and the Swedes have ended hastily imposed gasoline rationing. Belgium and Switzerland have lifted Sunday driving bans. And Norway now has joined Britain in shelving rationing plans."
{u'main': u'CANADA APPROVES VAST GAS EXPORTS; Four Concerns Cleared for Transmissions to U.S. -- Reserves Held Ample HIGH RETURNS CITED National Energy Unit Sees Value Rising Soon to 75 Million a Year'},"OTTAWA, April 1 (AP) -- The Government today authorized the export of 6,529,000,000,000 cubic feet of natural gas to the United States....",https://query.nytimes.com/gst/abstract.html?res=9B0CE5DB1331EF3ABC4A53DFB266838B679EDE,"OTTAWA, April 1 (AP) -- The Government today authorized the export of 6,529,000,000,000 cubic feet of natural gas to the United States."
