headline,snippet,web_url,lead_paragraph
"{u'main': u'Canada Minister Urges New Media Laws to Boost Local Content: Paper', u'print_headline': u'Canada Minister Urges New Media Laws to Boost Local Content: Paper'}","Canada's Liberal government is prepared to overhaul the country's laws governing broadcasting, media and cultural industries to support local content, Heritage Minister Melanie Joly told the Globe and Mail in a report on Saturday, announcing a new...",https://www.nytimes.com/reuters/2016/04/23/arts/23reuters-canada-telecoms-television.html,"Canada's Liberal government is prepared to overhaul the country's laws governing broadcasting, media and cultural industries to support local content, Heritage Minister Melanie Joly told the Globe and Mail in a report on Saturday, announcing a new policy direction in what she called a broken system. "
{u'main': u'CANADA AND U.S. REACH TEST PACT'},"An agreement enabling the United States to test unarmed cruise missiles in northern Alberta later this year was disclosed today in Parliament, a few hours before it was to be signed by the Canadian Ambassador in Washington.   The agreement, which ...",https://www.nytimes.com/1983/02/11/world/canada-and-us-reach-test-pact.html,"An agreement enabling the United States to test unarmed cruise missiles in northern Alberta later this year was disclosed today in Parliament, a few hours before it was to be signed by the Canadian Ambassador in Washington. The agreement, which paves the way for tests in Canada of a wide array of United States military equipment, had been negotiated more than a month ago but formal signing was postponed while political opposition to the testing of cruise missiles intensified."
{u'main': u'CANADA.; Passage of the Manitoba Bill--Early Prorogation Announced--Withdrawal of British Troops--Health of Sir John A. MacDonald.'},"In the House of Commons, last night, the Manitoba bill was read a third time and passed. Sir GEO. E. CARTHER announced that prorogation would take place to-morrow .... In the Senate, in reply to a question relating to the withdrawal of British tro...",https://query.nytimes.com/gst/abstract.html?res=9B00EED9153BE63BBC4A52DFB366838B669FDE,"In the House of Commons, last night, the Manitoba bill was read a third time and passed. Sir GEO. E. CARTHER announced that prorogation would take place to-morrow .... In the Senate, in reply to a question relating to the withdrawal of British troops, Hon. Mr. CAMPBELL said the correspondence was not complete."
"{u'main': u'Canada to Lift Visa for Mexican Visitors', u'print_headline': u'Canada to Lift Visa for Mexican Visitors'}","Prime Minister Justin Trudeau said Tuesday that Canada will lift visa requirements for Mexican visitors as of December 2016, removing a major irritant in relations between the two countries....",https://www.nytimes.com/aponline/2016/06/28/world/americas/ap-cn-canada-mexico-visas.html,"Prime Minister Justin Trudeau said Tuesday that Canada will lift visa requirements for Mexican visitors as of December 2016, removing a major irritant in relations between the two countries."
"{u'main': u""PAINE'S FORESIGHT; His Predictions About Gibraltar And Canada Recalled""}","I wonder if two predictions of Thomas Paine, made shortly after the Revolutionary War, when he devoted considerable thought to the affairs of Great Britain and its then imperialistic policy, will shortly come to pass....",https://query.nytimes.com/gst/abstract.html?res=9801EFD8173DE33BBC4E52DFBE66838D629EDE,"I wonder if two predictions of Thomas Paine, made shortly after the Revolutionary War, when he devoted considerable thought to the affairs of Great Britain and its then imperialistic policy, will shortly come to pass."
{u'main': u'LIVING COSTS DECLINE THROUGHOUT CANADA; Price Trends Follow Closely on American Lines--See PreWar Levels in Sight.'},"Further declines in the cost of living throughout Canada are indicated in a statement from the Labor Department, which says that the declines in prices already noted appear to be the beginning of a downward movement toward pre-war levels....",https://query.nytimes.com/gst/abstract.html?res=9904E6DC1639E133A25753C1A9669D946195D6CF,"Further declines in the cost of living throughout Canada are indicated in a statement from the Labor Department, which says that the declines in prices already noted appear to be the beginning of a downward movement toward pre-war levels."
{u'main': u'U.S. PAPER UNIT SOLD IN CANADA'},"The International Paper Company, the world's largest paper producer, announced yesterday that it had agreed to sell its Canadian subsidiary to Canadian Pacific Enterprises Ltd. for $910 million in cash.   The move by International Paper fits in wi...",https://www.nytimes.com/1981/07/16/business/us-paper-unit-sold-in-canada.html,"The International Paper Company, the world's largest paper producer, announced yesterday that it had agreed to sell its Canadian subsidiary to Canadian Pacific Enterprises Ltd. for $910 million in cash. The move by International Paper fits in with the recent trend of American natural resource companies to sell off their Canadian holdings. The sale of Canadian International Paper includes 1.4 million acres of timber land, timber harvesting rights for an additional 10.6 million acres and six pulp-and-paper mills. While the sale was viewed by most analysts as a positive step for International Paper, others said that any advantage, especially in the short term, depended on whether the giant paper company would be able to replace the earnings contributed by the Canadian subsidiary - about one-third of its operating earnings in 1980 - with new investments."
"{u'main': u'University Comes Down Hard on Bias, Setting Off a Debate Across Canada'}","Taking extraordinary action to counter charges of sexism and racism in the classroom, the University of British Columbia has halted admissions to its graduate political science program until it can improve the department's social climate.   The ac...",https://www.nytimes.com/1995/07/04/world/university-comes-down-hard-on-bias-setting-off-a-debate-across-canada.html,"Taking extraordinary action to counter charges of sexism and racism in the classroom, the University of British Columbia has halted admissions to its graduate political science program until it can improve the department's social climate. The action has touched off a rousing debate in Canada about harassment and academic freedom. It was applauded by women and minority groups but seen by some others as defaming an entire department and chilling academic discourse."
{u'main': u'SEE CANADA FIRST!'},"Indus leaders hall record spending by foreigners, '64, but are concerned by Canadians' travel and spending abroad; weigh moves to curtail them...",https://www.nytimes.com/1964/10/18/see-canada-first.html,"Indus leaders hall record spending by foreigners, '64, but are concerned by Canadians' travel and spending abroad; weigh moves to curtail them"
{u'main': u'Canada Takes Garden Jumping After U.S. Is Disqualified; USE OF 4 RIDERS BRINGS PROTEST U.S. Team Loses Apparent Victory as Canada Points Out Violation of Rules'},The United States Equestrian Team appeared to have the international jumping event at Madison Square Garden all wrapped up last night until a protest dropped the Americans from contention and made Canada the winner....,https://query.nytimes.com/gst/abstract.html?res=9E0CE1D9143DEF32A25751C0A9679D946091D6CF,The United States Equestrian Team appeared to have the international jumping event at Madison Square Garden all wrapped up last night until a protest dropped the Americans from contention and made Canada the winner.
"{u'main': u'U.N. SHIFT RAISES PALESTINE HOPES; Naming of New Truce Chief, a Canadian, May Portend Easing of Tension'}","JERUSALEM (Israeli Sector), Aug. 3 -- Maj. Gen. E. L. M. Burns of Canada today was named to replace Maj. Gen. Vagn Bennike of Denmark as head of the United Nations truce staff in Palestine....",https://query.nytimes.com/gst/abstract.html?res=9904E1DB1531E43ABC4C53DFBE66838F649EDE,"JERUSALEM (Israeli Sector), Aug. 3 -- Maj. Gen. E. L. M. Burns of Canada today was named to replace Maj. Gen. Vagn Bennike of Denmark as head of the United Nations truce staff in Palestine."
"{u'main': u'Activists Disrupt Key Canada-U.S. Oil Pipelines', u'print_headline': u'Activists Disrupt Key Canada-U.S. Oil Pipelines'}","Climate-change activists on Tuesday disrupted the flow of millions of barrels of crude from Canada to the United States in rare, coordinated action that targeted several key pipelines simultaneously....",https://www.nytimes.com/reuters/2016/10/11/business/11reuters-usa-canada-pipelines.html,"Climate-change activists on Tuesday disrupted the flow of millions of barrels of crude from Canada to the United States in rare, coordinated action that targeted several key pipelines simultaneously."
"{u'main': u'Justin Trudeau Is Sworn In as Prime Minister of Canada', u'print_headline': u'Trudeau Sworn In to Cheers and Hugs '}","Ending nearly a decade of Conservative government, Mr. Trudeau, the Liberal Party leader, took the oath of office at Rideau Hall in Ottawa on Wednesday....",https://www.nytimes.com/2015/11/05/world/americas/canada-justin-trudeau-sworn-in-as-prime-minister.html,"Ending nearly a decade of Conservative government, Mr. Trudeau, the Liberal Party leader, took the oath of office at Rideau Hall in Ottawa on Wednesday."
{u'main': u'All Is Not Solitude; THE OXFORD BOOK OF CANADIAN VERSE. In English and French. Chosen and with an introduction by A. J. M. Smith. 445 pp. New York: Oxford University Press. $7.50. Solitude'},"THE poets of Canada figure in a large landscape (half a continent contains their voices), in a harsh climate and often in lonely communities preserving the household gods of England and France. If one turns to the index of first lines at the back ...",https://query.nytimes.com/gst/abstract.html?res=9B05E0DD1130EF3ABC4F51DFB767838B679EDE,"THE poets of Canada figure in a large landscape (half a continent contains their voices), in a harsh climate and often in lonely communities preserving the household gods of England and France. If one turns to the index of first lines at the back of this newest anthology, one is struck by the nature-images evoked:"
{u'main': u'Canada Today: Taking the International Stage'},"Prime Minister Justin Trudeau’s debut address to the United Nations General Assembly was well received, even as Canada and China began negotiating an extradition treaty....",https://www.nytimes.com/2016/09/24/world/canada/canada-today-taking-the-international-stage.html,"Prime Minister Justin Trudeau’s debut address to the United Nations General Assembly was well received, even as Canada and China began negotiating an extradition treaty."
"{u'main': u'Canada Chases Down an Arctic Mystery, and Some See a Political Strategy', u'print_headline': u'Canada Chases Down an Arctic Mystery, and Some See a Political Strategy'}","Canadian researchers say they have located a ship from Sir John Franklin’s disastrous expedition in the 1840s to map the Northwest Passage, an area of new international interest as Arctic ice retreats....",https://www.nytimes.com/2014/09/10/world/americas/canada-chases-down-an-arctic-mystery-and-some-see-a-political-strategy.html,"Canadian researchers say they have located a ship from Sir John Franklin’s disastrous expedition in the 1840s to map the Northwest Passage, an area of new international interest as Arctic ice retreats."
"{u'main': u'As Americans Look North to Flee Donald Trump, Canada Peers Back in Worry', u'print_headline': u'Anxiety, and Jokes, North of Border After U.S. Vote'}","Canadians reacted to the election of Mr. Trump with concerns, anxiety and a whiff of pride....",https://www.nytimes.com/2016/11/10/world/americas/as-donald-trump-took-the-lead-canadas-immigration-website-buckled.html,"Canadians reacted to the election of Mr. Trump with concerns, anxiety and a whiff of pride."
"{u'main': u'Dry Winter and Warm Spring Set Stage for Wildfire in Canada', u'print_headline': u'Early Spring and El Ni\xf1o Fuel Inferno in Canada'}","El Niño played a role in the Fort McMurray fire in Alberta, scientists say, by creating conditions in which vegetation can ignite more readily....",https://www.nytimes.com/2016/05/06/science/dry-winter-and-warm-spring-set-stage-for-canadian-inferno.html,"El Niño played a role in the Fort McMurray fire in Alberta, scientists say, by creating conditions in which vegetation can ignite more readily."
"{u'main': u'Canada Today: Dams, Fiddles and That New Leader Next Door'}","Canadians like their hydroelectric power, but while it may address climate change concerns, it is not without its own issues....",https://www.nytimes.com/2016/11/12/world/canada/canada-today-dams-fiddles-and-that-new-leader-next-door.html,"Canadians like their hydroelectric power, but while it may address climate change concerns, it is not without its own issues."
"{u'seo': u'Solvency Issues May Jeopardize Bell Canada Deal', u'main': u'Solvency Issues May Jeopardize Bell Canada Deal', u'print_headline': u'Accountants Cast Doubt On Bell Deal'}","Bell Canada, the largest phone company in Canada, said the economic slump might prevent its takeover from closing on time, signaling the buyout might collapse....",https://www.nytimes.com/2008/11/27/technology/27phone.html,"Bell Canada, the largest phone company in Canada, said the economic slump might prevent its takeover from closing on time, signaling the buyout might collapse."
"{u'main': u'Documentary Filmmaker Arrested at Canada-U.S. Pipeline Protest', u'print_headline': u'Documentary Filmmaker Arrested at Canada-U.S. Pipeline Protest'}","A documentary maker who was filming as environmental protesters attempted to shut down the flow of oil through pipelines carrying crude from Canada to the United States was arrested and her footage confiscated, activists said on Wednesday....",https://www.nytimes.com/reuters/2016/10/12/us/12reuters-usa-canada-pipelines-filmmaker.html,"A documentary maker who was filming as environmental protesters attempted to shut down the flow of oil through pipelines carrying crude from Canada to the United States was arrested and her footage confiscated, activists said on Wednesday."
"{u'main': u'Arctic Ice Shelf Broke Off Canadian Island', u'print_headline': u'After 3,000 Years, Arctic Ice Shelf Broke Off Canadian Island, Scientists Find'}",The breaking of the 25-square-mile shelf of floating ice appeared to be a result of unusual Arctic warmth in 2005 on top of a longer-term warming trend....,https://www.nytimes.com/2006/12/30/science/earth/30ice.html,The breaking of the 25-square-mile shelf of floating ice appeared to be a result of unusual Arctic warmth in 2005 on top of a longer-term warming trend.
"{u'main': u'Canada Regulatory Board Greenlights Trans Mountain Pipeline', u'print_headline': u'Canada Regulatory Board Greenlights Trans Mountain Pipeline'}","Canada's energy regulator on Thursday recommended the approval of Kinder Morgan Canada's plan to expand the Trans Mountain oil pipeline, subject to dozens of conditions....",https://www.nytimes.com/aponline/2016/05/19/world/ap-cn-canada-trans-mountain-pipeline.html,"Canada's energy regulator on Thursday recommended the approval of Kinder Morgan Canada's plan to expand the Trans Mountain oil pipeline, subject to dozens of conditions."
{u'main': u'Canada Seeks Bar To Home Oil Deal; COMPANIES TAKE MERGER ACTIONS'},"TORONTO, Feb. 2 -- The Canadian Government confirmed today that it is trying to prevent an American oil company, Ashland Oil, Inc., from acquiring a controlling interest in the Home Oil Co., Ltd., of Calgary, Alberta, Canada's biggest Canadian-con...",https://query.nytimes.com/gst/abstract.html?res=9C0DE1DC1131E73BBC4B53DFB466838A669EDE,"TORONTO, Feb. 2 -- The Canadian Government confirmed today that it is trying to prevent an American oil company, Ashland Oil, Inc., from acquiring a controlling interest in the Home Oil Co., Ltd., of Calgary, Alberta, Canada's biggest Canadian-controlled oil producer."
{u'main': u'FEDERAL AID IN CANADA.'},Figures issued by the Dominion Bureau of Statistics as of Nov. 13 show that Nature has been cruelly lavish to the farmers....,https://query.nytimes.com/gst/abstract.html?res=9504EFD61138E03ABC4852DFB467838B629EDE,Figures issued by the Dominion Bureau of Statistics as of Nov. 13 show that Nature has been cruelly lavish to the farmers.
"{u'main': u""EARL GREY PRAISES NORTHCLIFFE'S TOWN; Governor General of Canada Ends Visit to Grand Falls Mills in Newfoundland.""}","Gov Gen Earl A H G Grey visits Lord Northcliffe paper mill, praises it...",https://query.nytimes.com/gst/abstract.html?res=9903E0DF1330E233A25753C1A96F9C946196D6CF,
"{u'main': u'Canada Delays Decision on Nuke Waste Burial Near Lake Huron', u'print_headline': u'Canada Delays Decision on Nuke Waste Burial Near Lake Huron'}","The Canadian government on Thursday delayed for a second time a ruling on whether waste from nuclear power plants can be permanently stored underground less than a mile from Lake Huron, a proposal that has drawn fierce opposition on both sides of ...",https://www.nytimes.com/aponline/2016/02/18/us/ap-us-great-lakes-nuclear-waste.html,"The Canadian government on Thursday delayed for a second time a ruling on whether waste from nuclear power plants can be permanently stored underground less than a mile from Lake Huron, a proposal that has drawn fierce opposition on both sides of the border."
"{u'main': u""Letter: On Subsidizing Industry; Canadian Lumber's Unfair Advantage""}","To the Editor:   Your editorial of Feb. 11, concerning the countervailing duty case brought by the United States softwood lumber industry (in which we are the petitioner), sounds remarkably like the arguments the Canadian Government and industry h...",https://www.nytimes.com/1983/02/19/opinion/l-letter-on-subsidizing-industry-canadian-lumber-s-unfair-advantage-241731.html,"To the Editor: Your editorial of Feb. 11, concerning the countervailing duty case brought by the United States softwood lumber industry (in which we are the petitioner), sounds remarkably like the arguments the Canadian Government and industry have been making to the Department of Commerce. This is not surprising in light of The Times's acknowledged partial ownership of one of the Canadian companies whose subsidy advantage would be negated by a countervailing duty. Like the Canadians, you ignore the clear and recently revised U.S. statute governing foreign subsidies, and you fall back on idealized generalizations that ignore the facts of the case."
{u'main': u'Ford Labor Deal in Canada Includes Job Cuts'},The Ford Motor Company is close to reaching agreement with its Canadian union over a new labor contract that will include significant job cuts....,https://www.nytimes.com/2005/09/12/international/americas/12auto.html,"The Ford Motor Company is close to reaching agreement with its Canadian union over a new labor contract that will include significant job cuts, a top labor leader said Sunday night. ''We're not going to have a rich agreement, but we're going to have a responsible agreement,'' said Buzz Hargrove, president of the Canadian Auto Workers union, in a teleconference from Toronto."
{u'main': u'PRINCESS TO REST WHILE DUKE HUNTS; CANADA SEES A NEW ROYAL HEADDRESS'},"VICTORIA, B.C., Oct. 22-- Princess Elizabeth and the Duke of Edinburgh put in their last day's work today before the threeday vacation that will break their Canadian tour at the turn-around point....",https://query.nytimes.com/gst/abstract.html?res=950CE7DA153DE731A25750C2A9669D946092D6CF,"VICTORIA, B.C., Oct. 22-- Princess Elizabeth and the Duke of Edinburgh put in their last day's work today before the threeday vacation that will break their Canadian tour at the turn-around point."
"{u'main': u'Canada Delays Decision on Nuke Waste Burial Near Lake Huron', u'print_headline': u'Canada Delays Decision on Nuke Waste Burial Near Lake Huron'}","The Canadian government on Thursday delayed for a second time a ruling on whether waste from nuclear power plants can be permanently stored underground less than a mile from Lake Huron, a proposal that has drawn fierce opposition on both sides of ...",https://www.nytimes.com/aponline/2016/02/18/us/ap-us-great-lakes-nuclear-waste.html,"The Canadian government on Thursday delayed for a second time a ruling on whether waste from nuclear power plants can be permanently stored underground less than a mile from Lake Huron, a proposal that has drawn fierce opposition on both sides of the border."
"{u'main': u""Letter: On Subsidizing Industry; Canadian Lumber's Unfair Advantage""}","To the Editor:   Your editorial of Feb. 11, concerning the countervailing duty case brought by the United States softwood lumber industry (in which we are the petitioner), sounds remarkably like the arguments the Canadian Government and industry h...",https://www.nytimes.com/1983/02/19/opinion/l-letter-on-subsidizing-industry-canadian-lumber-s-unfair-advantage-241731.html,"To the Editor: Your editorial of Feb. 11, concerning the countervailing duty case brought by the United States softwood lumber industry (in which we are the petitioner), sounds remarkably like the arguments the Canadian Government and industry have been making to the Department of Commerce. This is not surprising in light of The Times's acknowledged partial ownership of one of the Canadian companies whose subsidy advantage would be negated by a countervailing duty. Like the Canadians, you ignore the clear and recently revised U.S. statute governing foreign subsidies, and you fall back on idealized generalizations that ignore the facts of the case."
{u'main': u'BOMBING OF JAPAN FROM ALASKA SEEN; Former Governor of Territory Calls it Also Supply Base for Russia and China PARLEY URGED BY CANADIAN Claxton Warns on Attempt to Establish Anglo-American Post-War World Rule'},"Once the Japanese have been driven out of Kiska and Attu in the Aleutian Islands, Alaska may become the most effective base for the bombing of Japan, Thomas Riggs, former Governor of Alaska and Commissioner of the International Boundary Commission...",https://query.nytimes.com/gst/abstract.html?res=9E03EED71F31E53BBC4F53DFB4668388659EDE,"Once the Japanese have been driven out of Kiska and Attu in the Aleutian Islands, Alaska may become the most effective base for the bombing of Japan, Thomas Riggs, former Governor of Alaska and Commissioner of the International Boundary Commission, yesterday told 1,000 members of the Foreign Policy Association in the Hotel Waldorf-Astoria."
{u'main': u'Tough Talk By U.S. Envoy Aids Premier Of Canada'},A warning has amplified the Canadian-American relations issue and offered a diversion from Liberal scandals....,https://www.nytimes.com/2005/12/21/international/americas/21canada.html,"The initial weeks of the first winter national political campaign in Canada in 25 years had been a tepid affair short on issues and excitement. Then a blunt speech by the American ambassador spiced things up a bit. The ambassador, David H. Wilkins, implicitly criticized Prime Minister Paul Martin for chastising the United States on trade and environmental issues as a campaign ploy that was jeopardizing relations."
"{u'main': u'Canada and India Resume Nuclear Energy Trade', u'kicker': u'Green'}","Thirty-five years after Canada slapped sanctions on India for using a reactor to help detonate a nuclear warhead, the two countries agreed to resume fuel-grade uranium sales....",https://green.blogs.nytimes.com/2009/11/25/canada-india-resume-nuclear-energy-trade/,"Thirty-five years after Canada placed sanctions on India for using a Canadian-made reactor to help detonate a nuclear warhead, the two countries agreed this month to a cooperation pact that will see a resumption in fuel-grade uranium sales."
"{u'main': u'CANADA INDUSTRY GETS NEW MARKETS; Reduction of Imports, Plus Export Demands, Opens Up a Wider Field', u'kicker': u'1'}","TORONTO, June 29--War has brought new opportunities for Canadian industry. For one thing, Great Britain and some American nations are asking Canada to supply products that were once imported from Continental Europe. In addition, the Dominion must ...",https://query.nytimes.com/gst/abstract.html?res=9907E0DB133AEE3ABC4850DFB066838B659EDE,"TORONTO, June 29--War has brought new opportunities for Canadian industry. For one thing, Great Britain and some American nations are asking Canada to supply products that were once imported from Continental Europe. In addition, the Dominion must look to..."
"{u'main': u'Canada Dam Construction Moves Ahead Following Indigenous Protest', u'print_headline': u'Canada Dam Construction Moves Ahead Following Indigenous Protest'}","Construction of a major dam in northern Canada is moving full steam ahead after some work was halted by an occupation by indigenous activists angry about its impact on land rights, its builders say....",https://www.nytimes.com/reuters/2016/03/11/world/americas/11reuters-landrights-canada-dam.html,"Construction of a major dam in northern Canada is moving full steam ahead after some work was halted by an occupation by indigenous activists angry about its impact on land rights, its builders say."
"{u'main': u'Justin Trudeau Approves Oil Pipeline Expansion in Canada', u'print_headline': u'Trudeau Approves Oil Pipeline Expansion in Canada'}","The Kinder Morgan Trans Mountain project would link the oil sands in Alberta to a tanker port in British Columbia, where there have been several protests against the plan....",https://www.nytimes.com/2016/11/29/world/canada/canada-trudeau-kinder-morgan-pipeline.html,"The Kinder Morgan Trans Mountain project would link the oil sands in Alberta to a tanker port in British Columbia, where there have been several protests against the plan."
"{u'main': u'Justin Trudeau Approves Oil Pipeline Expansion in Canada', u'print_headline': u'Trudeau Approves Oil Pipeline Expansion in Canada'}","The Kinder Morgan Trans Mountain project would link the oil sands in Alberta to a tanker port in British Columbia, where there have been several protests against the plan....",https://www.nytimes.com/2016/11/29/world/canada/canada-trudeau-kinder-morgan-pipeline.html,"The Kinder Morgan Trans Mountain project would link the oil sands in Alberta to a tanker port in British Columbia, where there have been several protests against the plan."
"{u'main': u'PEARSON UPHOLDS U.S. MIDEAST PLAN; Minister Says Canada Would Welcome Western Unity in Troubled Area', u'kicker': u'1'}","OTTAWA, Jan. 14--The ideas behind President Eisenhower's proposals for the Middle East were welcomed today by the Canadian Government as evidence of the increased interest of the United States in that area....",https://query.nytimes.com/gst/abstract.html?res=9504E0DB1E38E13BBC4D52DFB766838C649EDE,"OTTAWA, Jan. 14--The ideas behind President Eisenhower's proposals for the Middle East were welcomed today by the Canadian Government as evidence of the increased interest of the United States in that area."
{u'main': u'The Canadian Emigration Conference.'},"A convention, or Conference, as the Canadians call it, composed of manufacturing and agricultural people of Canada, has lately been in session at Ottawa for the consideration of the emigration question and the adoption of some emigration scheme. T...",https://query.nytimes.com/gst/abstract.html?res=9D01E6DF1030EE34BC4B53DFB7678383679FDE,"A convention, or Conference, as the Canadians call it, composed of manufacturing and agricultural people of Canada, has lately been in session at Ottawa for the consideration of the emigration question and the adoption of some emigration scheme. The various districts and divers interests of the new Dominion were represented, and the importance of the subject was indicated by the great anxiety of all speakers for prompt action."
"{u'main': u'Trudeau Sees No Flood of Americans to Canada if Trump Wins', u'print_headline': u'Trudeau Sees No Flood of Americans to Canada if Trump Wins'}",Canadian Prime Minister Justin Trudeau on Friday joked that he is not expecting an influx of unhappy Americans across the border if firebrand Republican Donald Trump becomes president....,https://www.nytimes.com/reuters/2016/03/11/us/politics/11reuters-usa-canada.html,Canadian Prime Minister Justin Trudeau on Friday joked that he is not expecting an influx of unhappy Americans across the border if firebrand Republican Donald Trump becomes president.
"{u'main': u'Oil Sands to Raise Emissions, Canadian Report Says', u'kicker': u'Green'}","Canada’s environment agency forecasts that greenhouse gas emissions from oil sands will triple to 92 million metric tons by 2020 from a base level of 30 million metric tons in 2005, offsetting any progress....",https://green.blogs.nytimes.com/2011/08/08/oil-sands-to-boost-emissions-canadian-report-says/,"The Canadian government has long fought efforts by politicians and environmentalists in other countries, including the United States, to characterize oil sands production as “dirty oil.” But an analysis quietly released late last month by its environmental agency indicates that the tar-like deposits will become an increasingly significant source of the country’s greenhouse gas emissions by the end of the decade."
{u'main': u'FRANCHISE CLOSER IN CANADA REGION; Districting Plan Is Adopted in Northwest Territories'},"YELLOWKNIFE, Northwest Territories, June 24 -- Canada's vast Northwest Territories moved a step closer to self-government today....",https://query.nytimes.com/gst/abstract.html?res=9507EFDD173BE13ABC4D51DFB066838E679EDE,"YELLOWKNIFE, Northwest Territories, June 24 -- Canada's vast Northwest Territories moved a step closer to self-government today."
{u'main': u'CANADA PRESSED TO CUT HER TAXES; Business and Government See Merit in Reduction'},"OTTAWA, Jan 3 -- The Government is under new pressure to cut taxes in 1965. It comes from a fresh wave of forecasts that the economic boom may level off probably during the second quarter....",https://query.nytimes.com/gst/abstract.html?res=9A07E4DE1E38E13ABC4C53DFB766838E679EDE,"OTTAWA, Jan 3 -- The Government is under new pressure to cut taxes in 1965. It comes from a fresh wave of forecasts that the economic boom may level off probably during the second quarter."
{u'main': u'LONDON IS TO PAY FULL SUMS ON DEBT; Treasury Says Principal and Interest Due Dec. 31 Will Go to U.S. and Canada'},"LONDON, Dec. 15--The Treasury announced tonight that Britain would pay both the interest and principal, due Dec. 31 on the United States and Canadian loans of 1946. The payments due amount to about $176,000,000, and the Bank of England will have t...",https://query.nytimes.com/gst/abstract.html?res=9B04E4DD1431EF3BBC4E52DFB467838A649EDE,"LONDON, Dec. 15--The Treasury announced tonight that Britain would pay both the interest and principal, due Dec. 31 on the United States and Canadian loans of 1946. The payments due amount to about $176,000,000, and the Bank of England will have to sell gold to meet the debt."
"{u'main': u'NEW RULES FOR THE EXPLORERS; Canada Enforces Them in -- The Arctic Region', u'kicker': u'1'}","THE growing interest in Arctic exploration evidenced by the increasing number of expeditions planning to penetrate that region has compelled the Canadian Government to make new rules for their control. All the scientists of a party, and the expedi...",https://query.nytimes.com/gst/abstract.html?res=9B00E4DB1339E33ABC4A52DFBE66838F629EDE,"THE growing interest in Arctic exploration evidenced by the increasing number of expeditions planning to penetrate that region has compelled the Canadian Government to make new rules for their control. All the scientists of a party, and the expedition itself, must have permits, and in addition the cost of searching for the outfit, in case it should be lost, must also be guaranteed."
{u'main': u'Harvey Proposes Queens Winter Sports Park To Rival Canadian and Up-State Playgrounds'},"Borough President George V. Harvey of Queens proposed yesterday the establishment of a Winter resort playground in the hilly, woodland park areas between Flushing and Jamaica, similar to the Winter sport centres at Lake Placid, Montreal and Quebec...",https://query.nytimes.com/gst/abstract.html?res=9404E2DC1138E03ABC4151DFB166838B629EDE,"Borough President George V. Harvey of Queens proposed yesterday the establishment of a Winter resort playground in the hilly, woodland park areas between Flushing and Jamaica, similar to the Winter sport centres at Lake Placid, Montreal and Quebec."
"{u'main': u'PM Admits Canada May Be in Recession in Election Debate', u'print_headline': u'PM Admits Canada May Be in Recession in Election Debate'}","The leaders of Canada's four political parties faced off in the first debate Thursday before a federal election in October, with Prime Minister Stephen Harper fending off attacks in the first three way race in Canadian history....",https://www.nytimes.com/aponline/2015/08/06/world/ap-cn-canada-election-debate.html,"The leaders of Canada's four political parties faced off in the first debate Thursday before a federal election in October, with Prime Minister Stephen Harper fending off attacks in the first three way race in Canadian history."
{u'main': u'Liberals in Canada Lose By-Elections; French Is an Issue'},"OTTAWA, Oct. 19 The governing Liberal Party has been jolted by sharp defeats in two by-elections apparently mainly as a result of its controversial language and economic policies....",https://query.nytimes.com/gst/abstract.html?res=9B0DE4DD113AE03BBC4851DFB667838D669EDE,"OTTAWA, Oct. 19 The governing Liberal Party has been jolted by sharp defeats in two by-elections apparently mainly as a result of its controversial language and economic policies."
{u'main': u'Canada Extending Eskimo Vote To Regional Territory Elections'},"OTTAWA, May 28--Parliament this week approved legislation, which gave all Eskimos a voice in their Government....",https://query.nytimes.com/gst/abstract.html?res=9E00EFDA1F30EF30A2575AC2A9639C946791D6CF,"OTTAWA, May 28--Parliament this week approved legislation, which gave all Eskimos a voice in their Government."
{u'main': u'REALTY COMPANY SEEKS DEBT DEAL; Webb&Knapp (Canada) Out for Payment Moratorium Zeckendorf Resigns Not Seeking New Deals'},"MONTREAL, June 30--Webb  Knapp (Canada) Ltd., which operates as a distinctly Canadian company completely separate from Webb  Knapp, Inc., in the United States, has asked for a three-year moratorium on debt payments....",https://query.nytimes.com/gst/abstract.html?res=9B04E6DE123CEF3BBC4953DFB1668388679EDE,"MONTREAL, June 30--Webb Knapp (Canada) Ltd., which operates as a distinctly Canadian company completely separate from Webb Knapp, Inc., in the United States, has asked for a three-year moratorium on debt payments."
"{u'main': u'Canada Gives Foreign Visitors Male, Female, Other Option at Border', u'print_headline': u'Canada Gives Foreign Visitors Male, Female, Other Option at Border'}","Some foreign visitors to Canada will be allowed to identify themselves as male, female or other in a border document being introduced this week, officials said on Monday, as Canada joins a handful of nations offering gender neutral options....",https://www.nytimes.com/reuters/2016/11/07/world/asia/07reuters-canada-lgbt-document.html,"Some foreign visitors to Canada will be allowed to identify themselves as male, female or other in a border document being introduced this week, officials said on Monday, as Canada joins a handful of nations offering gender neutral options."
"{u'seo': u'Canadian Pacific Railway\u2019s Profit Rises by 318%', u'main': u'Profit Quadruples for Canadian Pacific Railway', u'print_headline': u'Company News: Amid Proxy Fight, Canadian Pacific Profit Rises'}",It was unclear whether the company’s results would weaken a proxy campaign for its control led by the hedge fund manager William Ackman....,https://www.nytimes.com/2012/04/21/business/canadian-pacific-railways-profit-rises-by-318.html,It was unclear whether the company’s results would weaken a proxy campaign for its control led by the hedge fund manager William Ackman.
